image_path,dataset,product_type,defect_type,label,split,defect_group,defect_type_label,binary_label
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_434.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/transistor/test/damaged_case/009.png,mvtec,transistor,damaged_case,1,train,minor_defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_6523.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp1_num_266790.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/test/def_front/new__0_1780.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Blowhole/Imgs/exp6_num_7102.png,magnetic,magnetic_tile,blowhole,1,train,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp5_num_331983.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_4289.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/bottle/train/good/086.png,mvtec,bottle,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/ok_front/cast_ok_0_6119.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/bottle/train/good/137.png,mvtec,bottle,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_8824.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_6989.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_720.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/wood/test/hole/001.png,mvtec,wood,hole,1,train,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/test/fabric_border/004.png,mvtec,zipper,fabric_border,1,train,minor_defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/transistor/train/good/056.png,mvtec,transistor,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp3_num_50415.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/cable/test/combined/003.png,mvtec,cable,combined,1,train,deformation,5,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/ok_front/cast_ok_0_2322.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp4_num_358985.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/metal_nut/train/good/219.png,mvtec,metal_nut,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/tile/train/good/022.png,mvtec,tile,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp1_num_257103.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_4219.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/train/good/188.png,mvtec,hazelnut,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/train/good/345.png,mvtec,hazelnut,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_9817.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/train/good/081.png,mvtec,screw,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_245834.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/cable/train/good/060.png,mvtec,cable,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/test/squeezed_teeth/005.png,mvtec,zipper,squeezed_teeth,1,train,fracture,2,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_8385.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_4909.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_337757.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Fray/Imgs/exp1_num_20362.png,magnetic,magnetic_tile,fray,1,train,cut,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_8451.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/train/good/004.png,mvtec,screw,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_2262.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/wood/train/good/192.png,mvtec,wood,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/test/good/021.png,mvtec,pill,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_1616.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/transistor/train/good/147.png,mvtec,transistor,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_6265.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/train/good/032.png,mvtec,screw,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/capsule/train/good/162.png,mvtec,capsule,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/bottle/train/good/088.png,mvtec,bottle,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_169.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/test/broken_teeth/003.png,mvtec,zipper,broken_teeth,1,train,fracture,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/test/rough/009.png,mvtec,zipper,rough,1,train,surface_quality,7,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/test/scratch/007.png,mvtec,pill,scratch,1,train,scratch,6,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/train/good/052.png,mvtec,pill,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_5160.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_7054.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp4_num_355680.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_282965.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/grid/test/thread/001.png,mvtec,grid,thread,1,train,minor_defect,5,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/train/good/368.png,mvtec,hazelnut,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_8611.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7404.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/carpet/train/good/223.png,mvtec,carpet,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/test/def_front/cast_def_0_642.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/train/good/138.png,mvtec,hazelnut,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Crack/Imgs/exp6_num_249821.jpg,magnetic,magnetic_tile,crack,1,train,fracture,3,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/test/good/023.png,mvtec,screw,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/test/faulty_imprint/005.png,mvtec,pill,faulty_imprint,1,train,surface_quality,3,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_2571.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_150.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/def_front/cast_def_0_3050.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_8567.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_50468.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Blowhole/Imgs/exp3_num_308061.png,magnetic,magnetic_tile,blowhole,1,train,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp2_num_277012.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_9268.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp1_num_266278.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_7864.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/transistor/test/damaged_case/002.png,mvtec,transistor,damaged_case,1,train,minor_defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp2_num_3524.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/train/good/185.png,mvtec,screw,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/capsule/train/good/126.png,mvtec,capsule,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7393.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/test/good/036.png,mvtec,hazelnut,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7261.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/train/good/059.png,mvtec,zipper,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Break/Imgs/exp4_num_105851.png,magnetic,magnetic_tile,break,1,train,fracture,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_6257.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/wood/train/good/135.png,mvtec,wood,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp2_num_338872.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/train/good/264.png,mvtec,screw,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/test/crack/000.png,mvtec,hazelnut,crack,1,train,fracture,3,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_2580.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_3158.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Blowhole/Imgs/exp5_num_5022.jpg,magnetic,magnetic_tile,blowhole,1,train,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_306696.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp1_num_138599.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp4_num_351088.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/cable/test/good/056.png,mvtec,cable,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp5_num_51139.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/leather/test/glue/011.png,mvtec,leather,glue,1,train,contamination,0,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/ok_front/cast_ok_0_9734.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_4152.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/grid/train/good/218.png,mvtec,grid,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_5318.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/test/def_front/cast_def_0_591.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/pill/test/faulty_imprint/015.png,mvtec,pill,faulty_imprint,1,train,surface_quality,3,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_53080.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/hazelnut/train/good/081.png,mvtec,hazelnut,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_1516.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/screw/train/good/317.png,mvtec,screw,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_3880.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_6590.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_7376.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_512x512/casting_512x512/ok_front/cast_ok_0_6854.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/tile/test/oil/002.png,mvtec,tile,oil,1,train,contamination,0,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_5218.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/carpet/train/good/078.png,mvtec,carpet,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Uneven/Imgs/exp6_num_155478.jpg,magnetic,magnetic_tile,uneven,1,train,surface_quality,7,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7459.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp3_num_37056.png,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_9510.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/cable/train/good/125.png,mvtec,cable,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/test/ok_front/cast_ok_0_1145.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/metal_nut/train/good/121.png,mvtec,metal_nut,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Crack/Imgs/exp2_num_116527.jpg,magnetic,magnetic_tile,crack,1,train,fracture,3,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Uneven/Imgs/exp1_num_139798.jpg,magnetic,magnetic_tile,uneven,1,train,surface_quality,7,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/cable/test/cable_swap/002.png,mvtec,cable,cable_swap,1,train,deformation,5,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_9248.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Free/Imgs/exp6_num_71297.jpg,magnetic,magnetic_tile,free,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/alex000kim/magnetic-tile-surface-defects/versions/1/MT_Blowhole/Imgs/exp2_num_4964.jpg,magnetic,magnetic_tile,blowhole,1,train,hole_void,4,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_5774.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/capsule/test/faulty_imprint/006.png,mvtec,capsule,faulty_imprint,1,train,surface_quality,3,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/leather/train/good/137.png,mvtec,leather,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_2170.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/ok_front/cast_ok_0_7319.jpeg,casting,casting_product,ok,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_6895.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/ravirajsinh45/real-life-industrial-dataset-of-casting-product/versions/2/casting_data/casting_data/train/def_front/cast_def_0_7341.jpeg,casting,casting_product,defect,1,train,defect,-1,1
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/leather/train/good/079.png,mvtec,leather,good,0,train,normal,-1,0
/home/sufi/.cache/kagglehub/datasets/hycloud/mvtech-anomaly-detection/versions/1/mvtech_anomaly_detection/zipper/test/broken_teeth/002.png,mvtec,zipper,broken_teeth,1,train,fracture,-1,1
